X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48
0.062,163954,0.062,-22301,0.062,-19395,0.062,-19762,0.062,-18555,0.062,11536,0.062,20164,0.062,35612,0.062,-7344,0.062,-14618,0.062,-22336,0.062,-15148,0.062,-15173,0.062,-6099,0.062,10564,0.062,21931,0.062,494,0.062,4414,0.062,138,0.062,-10669,0.062,15986,0.062,25894,0.062,29335,0.062,34963,0.062,12124,0.062,9558,0.062,4799,0.062,24869,0.062,29153,0.062,35440,0.062,32267,0.062,30754,0.062,-1751,0.062,16659,0.062,23627,0.062,21872,0.062,21970,0.062,26713,0.062,25431,0.062,33296,0.062,29872,0.062,21916,0.062,29070,0.062,28518,0.062,37731,0.062,26686,0.062,19423,0.062,16910
0.063,224005,0.063,-22241,0.063,-16300,0.063,-17190,0.063,-19077,0.063,2716,0.063,11096,0.063,30925,0.063,-13115,0.063,-16443,0.063,-21691,0.063,-17498,0.063,-19679,0.063,-13546,0.063,3493,0.063,22303,0.063,-7394,0.063,-3165,0.063,-7323,0.063,-19784,0.063,7227,0.063,18253,0.063,26001,0.063,32175,0.063,2072,0.063,923,0.063,-4187,0.063,15333,0.063,22155,0.063,28442,0.063,26253,0.063,34737,0.063,-12220,0.063,8336,0.063,16243,0.063,14136,0.063,12655,0.063,19425,0.063,31912,0.063,36182,0.063,22879,0.063,16422,0.063,23196,0.063,24525,0.063,35064,0.063,30704,0.063,19040,0.063,23450
0.065,286950,0.065,-20849,0.065,-13376,0.065,-14492,0.065,-18267,0.065,-4511,0.065,1232,0.065,23129,0.065,-16319,0.065,-16502,0.065,-20170,0.065,-18056,0.065,-22209,0.065,-19196,0.065,-4640,0.065,19166,0.065,-13153,0.065,-8962,0.065,-12525,0.065,-26542,0.065,-1136,0.065,9384,0.065,19328,0.065,25492,0.065,-7035,0.065,-5985,0.065,-11797,0.065,4405,0.065,12729,0.065,18606,0.065,17420,0.065,35194,0.065,-21734,0.065,-1068,0.065,7450,0.065,4426,0.065,2183,0.065,9636,0.065,36157,0.065,34954,0.065,13012,0.065,8486,0.065,14510,0.065,17380,0.065,28484,0.065,31477,0.065,15143,0.065,28520
0.067,351400,0.067,-18718,0.067,-10582,0.067,-11755,0.067,-16778,0.067,-9795,0.067,-7489,0.067,13640,0.067,-17631,0.067,-15397,0.067,-17847,0.067,-17691,0.067,-22882,0.067,-22598,0.067,-12530,0.067,12669,0.067,-16637,0.067,-12882,0.067,-15639,0.067,-30208,0.067,-7761,0.067,1032,0.067,10885,0.067,15983,0.067,-14020,0.067,-10723,0.067,-17327,0.067,-5686,0.067,2617,0.067,7835,0.067,7003,0.067,31759,0.067,-29030,0.067,-9824,0.067,-1522,0.067,-5475,0.067,-7725,0.067,-661,0.067,37344,0.067,29786,0.067,2313,0.067,-672,0.067,4983,0.067,8245,0.067,19145,0.067,28759,0.067,8006,0.067,30909
0.068,416285,0.068,-16395,0.068,-8031,0.068,-8966,0.068,-14856,0.068,-12768,0.068,-14496,0.068,4207,0.068,-17839,0.068,-13631,0.068,-15139,0.068,-16428,0.068,-22159,0.068,-23708,0.068,-19098,0.068,4267,0.068,-18153,0.068,-14787,0.068,-16839,0.068,-31298,0.068,-12206,0.068,-5618,0.068,2051,0.068,5406,0.068,-18835,0.068,-13243,0.068,-20425,0.068,-13767,0.068,-6688,0.068,-2605,0.068,-3338,0.068,24407,0.068,-33327,0.068,-17042,0.068,-8896,0.068,-14033,0.068,-15658,0.068,-9990,0.068,34768,0.068,21565,0.068,-7585,0.068,-9184,0.068,-3996,0.068,-939,0.068,8656,0.068,22781,0.068,-1372,0.068,29586
0.07,480807,0.07,-13883,0.07,-5775,0.07,-6310,0.07,-12707,0.07,-13629,0.07,-18734,0.07,-3903,0.07,-16983,0.07,-11803,0.07,-12671,0.07,-14827,0.07,-20706,0.07,-22939,0.07,-23620,0.07,-4772,0.07,-18044,0.07,-15334,0.07,-16616,0.07,-30282,0.07,-14613,0.07,-10337,0.07,-5933,0.07,-4547,0.07,-21303,0.07,-14249,0.07,-21490,0.07,-19168,0.07,-13870,0.07,-11087,0.07,-11937,0.07,14490,0.07,-34974,0.07,-21986,0.07,-13981,0.07,-20254,0.07,-21038,0.07,-17101,0.07,28806,0.07,11516,0.07,-15484,0.07,-16270,0.07,-11336,0.07,-9045,0.07,-1055,0.07,14650,0.07,-11024,0.07,24539
0.072,543999,0.072,-11443,0.072,-3798,0.072,-3669,0.072,-10722,0.072,-13383,0.072,-20825,0.072,-9973,0.072,-15930,0.072,-9977,0.072,-10407,0.072,-12872,0.072,-18711,0.072,-21162,0.072,-25951,0.072,-12881,0.072,-16931,0.072,-14846,0.072,-15543,0.072,-27937,0.072,-15453,0.072,-12814,0.072,-12009,0.072,-12512,0.072,-21694,0.072,-14035,0.072,-21075,0.072,-22112,0.072,-18656,0.072,-16999,0.072,-18106,0.072,3719,0.072,-34204,0.072,-24792,0.072,-16763,0.072,-24155,0.072,-23763,0.072,-21635,0.072,20614,0.072,1430,0.072,-20841,0.072,-21205,0.072,-16148,0.072,-15249,0.072,-8978,0.072,5453,0.072,-19810,0.072,17214
0.073,605508,0.073,-9285,0.073,-1892,0.073,-782,0.073,-8809,0.073,-12632,0.073,-21017,0.073,-13417,0.073,-14628,0.073,-8102,0.073,-8320,0.073,-10986,0.073,-16578,0.073,-18755,0.073,-26389,0.073,-19206,0.073,-15381,0.073,-13605,0.073,-14066,0.073,-25086,0.073,-14917,0.073,-13514,0.073,-15816,0.073,-17914,0.073,-20818,0.073,-13065,0.073,-19789,0.073,-22705,0.073,-20923,0.073,-20251,0.073,-21587,0.073,-6173,0.073,-31898,0.073,-25346,0.073,-17580,0.073,-25432,0.073,-24366,0.073,-23383,0.073,11476,0.073,-7174,0.073,-23474,0.073,-23788,0.073,-18643,0.073,-18965,0.073,-14180,0.073,-2847,0.073,-26539,0.073,8408
0.075,664933,0.075,-7172,0.075,-79,0.075,2030,0.075,-6839,0.075,-11223,0.075,-20017,0.075,-14812,0.075,-13112,0.075,-6209,0.075,-6274,0.075,-9060,0.075,-14529,0.075,-16184,0.075,-25318,0.075,-23205,0.075,-13560,0.075,-11721,0.075,-12272,0.075,-22015,0.075,-13556,0.075,-12884,0.075,-17625,0.075,-20519,0.075,-19388,0.075,-11883,0.075,-17795,0.075,-21965,0.075,-21194,0.075,-21304,0.075,-22754,0.075,-14164,0.075,-28784,0.075,-24771,0.075,-16841,0.075,-24905,0.075,-23418,0.075,-23424,0.075,2734,0.075,-13536,0.075,-24156,0.075,-24494,0.075,-19540,0.075,-20420,0.075,-16810,0.075,-9736,0.075,-30445,0.075,-286
0.077,721902,0.077,-5038,0.077,1642,0.077,4411,0.077,-4922,0.077,-9745,0.077,-18206,0.077,-14752,0.077,-11182,0.077,-4318,0.077,-4523,0.077,-7250,0.077,-12524,0.077,-13985,0.077,-23318,0.077,-25084,0.077,-11636,0.077,-9678,0.077,-10334,0.077,-18995,0.077,-11976,0.077,-11570,0.077,-17866,0.077,-20746,0.077,-17596,0.077,-10412,0.077,-15707,0.077,-20471,0.077,-19882,0.077,-20669,0.077,-22118,0.077,-19311,0.077,-25257,0.077,-23242,0.077,-15652,0.077,-23381,0.077,-21765,0.077,-22399,0.077,-4260,0.077,-17546,0.077,-23537,0.077,-23673,0.077,-19273,0.077,-20604,0.077,-17335,0.077,-14532,0.077,-31757,0.077,-7669
0.078,776086,0.078,-3121,0.078,3139,0.078,6720,0.078,-3098,0.078,-8189,0.078,-16316,0.078,-13937,0.078,-9224,0.078,-2161,0.078,-2610,0.078,-5380,0.078,-10653,0.078,-12059,0.078,-20916,0.078,-25295,0.078,-9831,0.078,-7492,0.078,-8453,0.078,-16100,0.078,-10139,0.078,-9734,0.078,-17220,0.078,-19669,0.078,-15612,0.078,-8634,0.078,-13416,0.078,-18516,0.078,-18006,0.078,-19215,0.078,-20352,0.078,-21998,0.078,-21693,0.078,-21225,0.078,-14232,0.078,-21339,0.078,-20021,0.078,-20929,0.078,-9277,0.078,-19140,0.078,-21941,0.078,-21899,0.078,-18415,0.078,-19613,0.078,-16683,0.078,-17203,0.078,-30953,0.078,-12798
0.08,827552,0.08,-1292,0.08,4704,0.08,8807,0.08,-1008,0.08,-6646,0.08,-14177,0.08,-12545,0.08,-7031,0.08,87,0.08,-792,0.08,-3610,0.08,-8990,0.08,-10094,0.08,-18628,0.08,-24365,0.08,-8008,0.08,-5294,0.08,-6474,0.08,-13327,0.08,-8165,0.08,-8038,0.08,-15940,0.08,-17909,0.08,-13482,0.08,-6915,0.08,-11032,0.08,-16429,0.08,-15916,0.08,-17236,0.08,-18028,0.08,-22540,0.08,-18105,0.08,-18878,0.08,-12852,0.08,-18877,0.08,-18242,0.08,-19354,0.08,-12363,0.08,-19063,0.08,-19826,0.08,-19635,0.08,-17186,0.08,-18072,0.08,-15310,0.08,-17972,0.08,-28720,0.08,-16242
0.082,876173,0.082,454,0.082,6368,0.082,10377,0.082,1168,0.082,-4923,0.082,-12027,0.082,-11178,0.082,-4871,0.082,2288,0.082,1393,0.082,-1951,0.082,-7375,0.082,-8207,0.082,-16220,0.082,-22785,0.082,-6306,0.082,-3443,0.082,-4681,0.082,-10367,0.082,-6167,0.082,-6176,0.082,-14367,0.082,-15530,0.082,-11565,0.082,-5260,0.082,-8763,0.082,-14291,0.082,-13674,0.082,-14975,0.082,-15497,0.082,-21916,0.082,-14621,0.082,-16884,0.082,-11226,0.082,-16626,0.082,-16465,0.082,-17815,0.082,-13738,0.082,-18035,0.082,-17585,0.082,-17190,0.082,-16007,0.082,-16377,0.082,-13696,0.082,-17915,0.082,-25491,0.082,-17653
0.083,921805,0.083,2092,0.083,7683,0.083,11688,0.083,3373,0.083,-3345,0.083,-9898,0.083,-9580,0.083,-2812,0.083,4424,0.083,3337,0.083,-194,0.083,-5396,0.083,-6157,0.083,-13872,0.083,-20998,0.083,-4663,0.083,-1754,0.083,-2942,0.083,-7797,0.083,-4312,0.083,-4533,0.083,-12739,0.083,-13362,0.083,-9662,0.083,-3434,0.083,-6885,0.083,-12197,0.083,-11653,0.083,-12846,0.083,-13013,0.083,-20510,0.083,-11242,0.083,-14755,0.083,-9649,0.083,-14270,0.083,-14755,0.083,-16114,0.083,-14057,0.083,-16266,0.083,-15264,0.083,-14573,0.083,-14611,0.083,-14783,0.083,-12011,0.083,-16797,0.083,-22015,0.083,-17806
0.085,964617,0.085,3450,0.085,8374,0.085,12729,0.085,5412,0.085,-1622,0.085,-7705,0.085,-7785,0.085,-802,0.085,5975,0.085,4980,0.085,1291,0.085,-3521,0.085,-3825,0.085,-11614,0.085,-19240,0.085,-3081,0.085,-186,0.085,-1231,0.085,-5300,0.085,-2162,0.085,-3011,0.085,-11019,0.085,-11514,0.085,-7619,0.085,-1611,0.085,-4849,0.085,-9987,0.085,-9841,0.085,-10709,0.085,-10556,0.085,-18927,0.085,-8056,0.085,-12653,0.085,-7836,0.085,-11646,0.085,-12912,0.085,-14024,0.085,-13724,0.085,-14208,0.085,-12704,0.085,-12322,0.085,-13022,0.085,-13105,0.085,-10128,0.085,-15352,0.085,-18167,0.085,-17006
0.087,1004866,0.087,4692,0.087,8540,0.087,13158,0.087,7115,0.087,-68,0.087,-5539,0.087,-5703,0.087,992,0.087,7393,0.087,6301,0.087,2488,0.087,-1392,0.087,-1353,0.087,-9399,0.087,-17510,0.087,-1267,0.087,1708,0.087,615,0.087,-3014,0.087,-150,0.087,-1868,0.087,-8965,0.087,-9566,0.087,-5738,0.087,240,0.087,-3183,0.087,-8030,0.087,-7941,0.087,-8718,0.087,-8330,0.087,-17049,0.087,-4934,0.087,-10495,0.087,-5988,0.087,-9178,0.087,-10670,0.087,-11729,0.087,-12752,0.087,-12457,0.087,-10382,0.087,-10235,0.087,-11221,0.087,-11326,0.087,-8176,0.087,-13696,0.087,-14450,0.087,-15803
0.088,1042747,0.088,5510,0.088,8051,0.088,12979,0.088,8148,0.088,1725,0.088,-3349,0.088,-3450,0.088,2597,0.088,8213,0.088,7116,0.088,3298,0.088,578,0.088,791,0.088,-6919,0.088,-15732,0.088,378,0.088,3590,0.088,2373,0.088,-630,0.088,1761,0.088,-297,0.088,-6923,0.088,-7734,0.088,-3921,0.088,2333,0.088,-1737,0.088,-6000,0.088,-5824,0.088,-6838,0.088,-6225,0.088,-15153,0.088,-2028,0.088,-8649,0.088,-3770,0.088,-6840,0.088,-8071,0.088,-9140,0.088,-11265,0.088,-10687,0.088,-8129,0.088,-8285,0.088,-9501,0.088,-9496,0.088,-6015,0.088,-11797,0.088,-10960,0.088,-14105
0.09,1077950,0.09,5980,0.09,6483,0.09,12301,0.09,8619,0.09,3576,0.09,-1072,0.09,-1104,0.09,4068,0.09,8587,0.09,6897,0.09,3758,0.09,2318,0.09,3048,0.09,-4648,0.09,-13869,0.09,2129,0.09,5654,0.09,4060,0.09,1355,0.09,3568,0.09,1154,0.09,-4723,0.09,-6070,0.09,-2056,0.09,4309,0.09,-262,0.09,-4026,0.09,-3993,0.09,-5249,0.09,-4271,0.09,-13087,0.09,819,0.09,-6720,0.09,-1792,0.09,-4240,0.09,-5322,0.09,-6300,0.09,-9794,0.09,-8750,0.09,-5840,0.09,-6388,0.09,-7393,0.09,-7648,0.09,-3474,0.09,-9488,0.09,-7848,0.09,-12540
0.092,1110680,0.092,5868,0.092,4464,0.092,11152,0.092,8595,0.092,5268,0.092,1134,0.092,1080,0.092,5374,0.092,8468,0.092,6113,0.092,3798,0.092,3257,0.092,4918,0.092,-2425,0.092,-11946,0.092,3571,0.092,7641,0.092,5472,0.092,3140,0.092,5209,0.092,2583,0.092,-2351,0.092,-4312,0.092,-134,0.092,6126,0.092,1355,0.092,-1948,0.092,-2075,0.092,-3336,0.092,-1951,0.092,-10938,0.092,3605,0.092,-4768,0.092,329,0.092,-1965,0.092,-2338,0.092,-3206,0.092,-8010,0.092,-6914,0.092,-3527,0.092,-4793,0.092,-5133,0.092,-5522,0.092,-662,0.092,-7185,0.092,-4863,0.092,-10898
0.093,1141191,0.093,5179,0.093,2450,0.093,9595,0.093,8020,0.093,6546,0.093,3179,0.093,2776,0.093,6032,0.093,8292,0.093,4982,0.093,3533,0.093,3675,0.093,6361,0.093,-401,0.093,-9997,0.093,4633,0.093,9396,0.093,6273,0.093,4715,0.093,6419,0.093,4086,0.093,16,0.093,-2371,0.093,1559,0.093,7503,0.093,2521,0.093,40,0.093,-235,0.093,-1522,0.093,209,0.093,-8488,0.093,6121,0.093,-2924,0.093,2413,0.093,79,0.093,620,0.093,-131,0.093,-6166,0.093,-5164,0.093,-1480,0.093,-3059,0.093,-2892,0.093,-3335,0.093,2129,0.093,-4728,0.093,-2396,0.093,-9161
0.095,1169604,0.095,3747,0.095,486,0.095,7990,0.095,6920,0.095,7550,0.095,5164,0.095,4346,0.095,6195,0.095,7198,0.095,3356,0.095,2710,0.095,3178,0.095,7231,0.095,1578,0.095,-7906,0.095,5003,0.095,10306,0.095,6582,0.095,5875,0.095,7379,0.095,5670,0.095,2240,0.095,-364,0.095,3352,0.095,8558,0.095,3700,0.095,2184,0.095,1609,0.095,385,0.095,2612,0.095,-6197,0.095,8173,0.095,-1496,0.095,4497,0.095,2275,0.095,3466,0.095,3201,0.095,-4474,0.095,-3170,0.095,563,0.095,-1408,0.095,-586,0.095,-1369,0.095,5066,0.095,-2460,0.095,169,0.095,-7367
0.097,1195891,0.097,1978,0.097,-1265,0.097,6339,0.097,5674,0.097,7812,0.097,6770,0.097,5578,0.097,5881,0.097,5852,0.097,1570,0.097,1657,0.097,2155,0.097,7685,0.097,3261,0.097,-5832,0.097,5062,0.097,10720,0.097,6154,0.097,6165,0.097,8018,0.097,6793,0.097,4277,0.097,1757,0.097,4731,0.097,8934,0.097,4516,0.097,3955,0.097,3252,0.097,2379,0.097,5113,0.097,-4003,0.097,9906,0.097,158,0.097,6032,0.097,4023,0.097,5864,0.097,6571,0.097,-3022,0.097,-1148,0.097,2530,0.097,233,0.097,1613,0.097,555,0.097,8188,0.097,-600,0.097,2718,0.097,-5529
0.098,1220420,0.098,34,0.098,-2342,0.098,4847,0.098,4243,0.098,7364,0.098,7769,0.098,6478,0.098,5094,0.098,4309,0.098,-107,0.098,404,0.098,697,0.098,7215,0.098,4663,0.098,-3942,0.098,4592,0.098,10697,0.098,5221,0.098,5773,0.098,8065,0.098,7605,0.098,5890,0.098,3667,0.098,5711,0.098,9064,0.098,4542,0.098,5440,0.098,4700,0.098,4405,0.098,7569,0.098,-1868,0.098,10865,0.098,1489,0.098,7254,0.098,5316,0.098,7820,0.098,9648,0.098,-1329,0.098,822,0.098,4212,0.098,1382,0.098,3419,0.098,2183,0.098,10952,0.098,1095,0.098,5332,0.098,-3635
0.1,1243540,0.1,-2032,0.1,-2963,0.1,3600,0.1,2596,0.1,6338,0.1,8245,0.1,7059,0.1,3750,0.1,2823,0.1,-1601,0.1,-1085,0.1,-1119,0.1,6133,0.1,5335,0.1,-2195,0.1,3812,0.1,10180,0.1,3941,0.1,4877,0.1,7794,0.1,8001,0.1,6856,0.1,5377,0.1,6047,0.1,8625,0.1,3910,0.1,6370,0.1,5848,0.1,5967,0.1,9243,0.1,216,0.1,11060,0.1,2173,0.1,7678,0.1,6280,0.1,8925,0.1,11974,0.1,319,0.1,2567,0.1,5642,0.1,2283,0.1,4542,0.1,3339,0.1,13408,0.1,2617,0.1,7691,0.1,-1541
0.102,1265241,0.102,-3869,0.102,-3097,0.102,2924,0.102,970,0.102,4915,0.102,8023,0.102,7466,0.102,2439,0.102,1346,0.102,-2910,0.102,-2438,0.102,-2939,0.102,4644,0.102,5404,0.102,-765,0.102,2773,0.102,9407,0.102,2764,0.102,3317,0.102,7006,0.102,7750,0.102,7325,0.102,6510,0.102,5927,0.102,8034,0.102,2750,0.102,6607,0.102,6492,0.102,7047,0.102,10408,0.102,1965,0.102,10536,0.102,2133,0.102,7335,0.102,6597,0.102,9515,0.102,13610,0.102,2025,0.102,4353,0.102,6564,0.102,2772,0.102,5255,0.102,4163,0.102,15405,0.102,3913,0.102,9872,0.102,388
0.103,1285361,0.103,-5107,0.103,-2817,0.103,2427,0.103,13,0.103,3125,0.103,7058,0.103,7480,0.103,1382,0.103,378,0.103,-3667,0.103,-3373,0.103,-4560,0.103,2848,0.103,4588,0.103,202,0.103,1636,0.103,8541,0.103,1222,0.103,1553,0.103,5894,0.103,7058,0.103,7056,0.103,6985,0.103,4930,0.103,7016,0.103,1055,0.103,6094,0.103,6445,0.103,7603,0.103,10720,0.103,3489,0.103,9592,0.103,1635,0.103,6220,0.103,6117,0.103,9206,0.103,14266,0.103,3545,0.103,5825,0.103,6907,0.103,2742,0.103,5057,0.103,4425,0.103,16873,0.103,5219,0.103,11334,0.103,2228
0.105,1304262,0.105,-5958,0.105,-2134,0.105,2207,0.105,-584,0.105,1449,0.105,5454,0.105,6927,0.105,466,0.105,-197,0.105,-4022,0.105,-4052,0.105,-5885,0.105,1104,0.105,3204,0.105,692,0.105,449,0.105,7669,0.105,-39,0.105,-86,0.105,4514,0.105,5967,0.105,6202,0.105,6672,0.105,3560,0.105,6059,0.105,-800,0.105,5268,0.105,5723,0.105,7392,0.105,10247,0.105,4684,0.105,7951,0.105,263,0.105,4772,0.105,5303,0.105,8437,0.105,13744,0.105,4882,0.105,6707,0.105,6678,0.105,1802,0.105,4357,0.105,4052,0.105,17323,0.105,6514,0.105,12370,0.105,3750
0.107,1322195,0.107,-6262,0.107,-807,0.107,2529,0.107,-715,0.107,-150,0.107,3434,0.107,6034,0.107,-132,0.107,-376,0.107,-3778,0.107,-4258,0.107,-6817,0.107,-572,0.107,1469,0.107,725,0.107,-474,0.107,6740,0.107,-965,0.107,-1487,0.107,3345,0.107,4633,0.107,4900,0.107,6055,0.107,1945,0.107,5151,0.107,-2421,0.107,4015,0.107,4802,0.107,6706,0.107,9213,0.107,5293,0.107,6249,0.107,-1324,0.107,3104,0.107,3917,0.107,7088,0.107,12320,0.107,5682,0.107,6946,0.107,6057,0.107,752,0.107,3310,0.107,3468,0.107,17082,0.107,7325,0.107,12589,0.107,5077
0.108,1338975,0.108,-5959,0.108,1013,0.108,3267,0.108,-148,0.108,-1296,0.108,1149,0.108,4717,0.108,-400,0.108,-337,0.108,-3234,0.108,-3837,0.108,-7139,0.108,-1960,0.108,-250,0.108,112,0.108,-864,0.108,5982,0.108,-1462,0.108,-2789,0.108,2262,0.108,3308,0.108,3513,0.108,4885,0.108,566,0.108,4585,0.108,-3785,0.108,2620,0.108,3526,0.108,5477,0.108,7987,0.108,5210,0.108,4559,0.108,-2969,0.108,1559,0.108,2570,0.108,5622,0.108,10304,0.108,6073,0.108,6781,0.108,4741,0.108,-528,0.108,2333,0.108,2580,0.108,15882,0.108,7506,0.108,12234,0.108,5758
0.11,1354711,0.11,-5131,0.11,3134,0.11,4190,0.11,1130,0.11,-1867,0.11,-818,0.11,3336,0.11,-369,0.11,208,0.11,-2253,0.11,-2998,0.11,-7056,0.11,-2934,0.11,-1847,0.11,-733,0.11,-707,0.11,5383,0.11,-1895,0.11,-3700,0.11,1520,0.11,2461,0.11,2074,0.11,3750,0.11,-763,0.11,4200,0.11,-4533,0.11,1483,0.11,2277,0.11,4170,0.11,6721,0.11,4611,0.11,3095,0.11,-4431,0.11,159,0.11,1245,0.11,3793,0.11,7751,0.11,5749,0.11,5996,0.11,3663,0.11,-2079,0.11,1144,0.11,1404,0.11,14236,0.11,7139,0.11,11304,0.11,5924
0.112,1369590,0.112,-4004,0.112,5744,0.112,5943,0.112,2330,0.112,-1764,0.112,-2480,0.112,1837,0.112,33,0.112,1539,0.112,-904,0.112,-1499,0.112,-6410,0.112,-3383,0.112,-2940,0.112,-2021,0.112,111,0.112,5032,0.112,-1556,0.112,-4247,0.112,1208,0.112,1897,0.112,931,0.112,2646,0.112,-1505,0.112,4356,0.112,-4691,0.112,675,0.112,1222,0.112,2966,0.112,5620,0.112,3744,0.112,1893,0.112,-5567,0.112,-764,0.112,298,0.112,2031,0.112,4924,0.112,5060,0.112,4725,0.112,2924,0.112,-3648,0.112,436,0.112,484,0.112,11828,0.112,6180,0.112,10089,0.112,5313
0.113,1383567,0.113,-2287,0.113,8828,0.113,8393,0.113,3930,0.113,-1120,0.113,-3519,0.113,829,0.113,799,0.113,3452,0.113,937,0.113,686,0.113,-5399,0.113,-3763,0.113,-3675,0.113,-3460,0.113,1376,0.113,5135,0.113,-700,0.113,-4575,0.113,1437,0.113,1620,0.113,187,0.113,1944,0.113,-1734,0.113,4923,0.113,-4408,0.113,125,0.113,671,0.113,1964,0.113,4817,0.113,2567,0.113,1169,0.113,-6343,0.113,-1356,0.113,-199,0.113,252,0.113,2212,0.113,4067,0.113,3333,0.113,2317,0.113,-4707,0.113,24,0.113,-369,0.113,9218,0.113,4810,0.113,8575,0.113,4312
0.115,1396632,0.115,-264,0.115,11976,0.115,11268,0.115,6107,0.115,34,0.115,-3645,0.115,16,0.115,1927,0.115,5905,0.115,3127,0.115,3370,0.115,-3851,0.115,-3384,0.115,-4078,0.115,-4939,0.115,3067,0.115,5726,0.115,558,0.115,-4382,0.115,1948,0.115,1700,0.115,-167,0.115,1217,0.115,-1217,0.115,5736,0.115,-3569,0.115,-79,0.115,371,0.115,1277,0.115,4329,0.115,1519,0.115,698,0.115,-7042,0.115,-1586,0.115,-274,0.115,-1158,0.115,-303,0.115,3119,0.115,2113,0.115,1952,0.115,-5562,0.115,-149,0.115,-995,0.115,6364,0.115,3235,0.115,7300,0.115,2990
0.117,1408865,0.117,2313,0.117,15428,0.117,14656,0.117,8762,0.117,1747,0.117,-3026,0.117,-113,0.117,3872,0.117,9147,0.117,5928,0.117,6557,0.117,-1811,0.117,-2385,0.117,-4226,0.117,-6002,0.117,4850,0.117,6924,0.117,2140,0.117,-3579,0.117,2804,0.117,2104,0.117,-80,0.117,1033,0.117,-493,0.117,6895,0.117,-2329,0.117,116,0.117,697,0.117,1057,0.117,4166,0.117,644,0.117,506,0.117,-7345,0.117,-1480,0.117,-304,0.117,-2373,0.117,-2411,0.117,1939,0.117,1185,0.117,2079,0.117,-6046,0.117,-167,0.117,-1255,0.117,3783,0.117,1866,0.117,6188,0.117,1621
0.118,1420376,0.118,5406,0.118,19442,0.118,18692,0.118,11745,0.118,3599,0.118,-2013,0.118,203,0.118,6638,0.118,12953,0.118,8973,0.118,10164,0.118,676,0.118,-1223,0.118,-4049,0.118,-6686,0.118,7000,0.118,8837,0.118,4533,0.118,-2147,0.118,4164,0.118,2488,0.118,306,0.118,822,0.118,1057,0.118,8390,0.118,-782,0.118,542,0.118,1264,0.118,1230,0.118,4306,0.118,-68,0.118,807,0.118,-7206,0.118,-764,0.118,119,0.118,-3253,0.118,-4015,0.118,1271,0.118,517,0.118,2227,0.118,-6073,0.118,177,0.118,-1048,0.118,1133,0.118,943,0.118,5405,0.118,397
0.12,1431337,0.12,9141,0.12,23747,0.12,23020,0.12,15747,0.12,5725,0.12,-449,0.12,1124,0.12,10019,0.12,16836,0.12,12433,0.12,14052,0.12,3530,0.12,267,0.12,-3496,0.12,-6560,0.12,9410,0.12,11515,0.12,7165,0.12,-354,0.12,5722,0.12,3286,0.12,935,0.12,963,0.12,3201,0.12,10244,0.12,1200,0.12,1443,0.12,2326,0.12,1665,0.12,4769,0.12,-672,0.12,1436,0.12,-6599,0.12,227,0.12,966,0.12,-3605,0.12,-5105,0.12,812,0.12,408,0.12,2406,0.12,-5428,0.12,658,0.12,-535,0.12,-1002,0.12,397,0.12,4874,0.12,-293
0.122,1441751,0.122,13346,0.122,28517,0.122,27851,0.122,20380,0.122,8119,0.122,1671,0.122,2403,0.122,14246,0.122,20920,0.122,16244,0.122,18213,0.122,7081,0.122,2591,0.122,-2584,0.122,-5824,0.122,12258,0.122,14745,0.122,10143,0.122,2083,0.122,7740,0.122,4680,0.122,1937,0.122,1381,0.122,5783,0.122,12413,0.122,3607,0.122,2804,0.122,3641,0.122,2896,0.122,5521,0.122,-1085,0.122,2744,0.122,-5394,0.122,1629,0.122,2095,0.122,-3729,0.122,-5738,0.122,748,0.122,824,0.122,3051,0.122,-4390,0.122,1411,0.122,671,0.122,-2689,0.122,335,0.122,4629,0.122,-814
0.123,1451604,0.123,18107,0.123,33758,0.123,33285,0.123,25330,0.123,10993,0.123,3990,0.123,4551,0.123,19296,0.123,25477,0.123,20562,0.123,22558,0.123,10978,0.123,5314,0.123,-1315,0.123,-4430,0.123,15159,0.123,18735,0.123,13471,0.123,4808,0.123,10387,0.123,6585,0.123,3377,0.123,2311,0.123,8586,0.123,15066,0.123,6493,0.123,4926,0.123,5400,0.123,4593,0.123,6552,0.123,-1270,0.123,4876,0.123,-3445,0.123,3561,0.123,3972,0.123,-3480,0.123,-5803,0.123,1025,0.123,1417,0.123,4006,0.123,-3091,0.123,2420,0.123,2093,0.123,-3899,0.123,945,0.123,4658,0.123,-811
