X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48
2.888,282390,2.888,299775,2.888,296692,2.888,274556,2.888,292292,2.888,296057,2.888,298111,2.888,302213,2.888,307129,2.888,384892,2.888,393829,2.888,385965,2.888,593203,2.888,559251,2.888,544262,2.888,694423,2.888,687774,2.888,683999,2.888,550251,2.888,565942,2.888,559114,2.888,665793,2.888,653616,2.888,671199,2.888,408307,2.888,284292,2.888,271265,2.888,1260944,2.888,1114314,2.888,1172126,2.888,595595,2.888,547132,2.888,543766,2.888,378790,2.888,383062,2.888,395884,2.888,325796,2.888,337892,2.888,331286,2.888,391669,2.888,401095,2.888,439267,2.888,340619,2.888,337517,2.888,338990,2.888,256767,2.888,251892,2.888,651112
2.89,279296,2.89,297091,2.89,294955,2.89,273852,2.89,291110,2.89,295124,2.89,297084,2.89,300871,2.89,305663,2.89,379952,2.89,389136,2.89,380979,2.89,578519,2.89,545717,2.89,531779,2.89,674499,2.89,667949,2.89,664427,2.89,535992,2.89,551190,2.89,544308,2.89,647001,2.89,635352,2.89,652169,2.89,407690,2.89,283080,2.89,270537,2.89,1284681,2.89,1130850,2.89,1191790,2.89,580729,2.89,534518,2.89,531711,2.89,372498,2.89,377180,2.89,389906,2.89,325971,2.89,337865,2.89,331392,2.89,386098,2.89,395443,2.89,433296,2.89,340720,2.89,337388,2.89,338548,2.89,257029,2.89,252450,2.89,633876
2.892,276207,2.892,294594,2.892,293392,2.892,273171,2.892,290062,2.892,294410,2.892,296187,2.892,299658,2.892,303902,2.892,375331,2.892,384451,2.892,376450,2.892,564588,2.892,532822,2.892,519881,2.892,655975,2.892,649266,2.892,645914,2.892,522439,2.892,537481,2.892,530378,2.892,629012,2.892,618029,2.892,634007,2.892,407498,2.892,282087,2.892,269831,2.892,1292867,2.892,1136127,2.892,1198440,2.892,566407,2.892,522451,2.892,520432,2.892,366762,2.892,371577,2.892,384416,2.892,325900,2.892,337564,2.892,331254,2.892,381010,2.892,389878,2.892,427461,2.892,340825,2.892,337487,2.892,338076,2.892,257371,2.892,253209,2.892,617742
2.893,273328,2.893,292142,2.893,291809,2.893,272491,2.893,289204,2.893,293735,2.893,295350,2.893,298260,2.893,302495,2.893,371145,2.893,379821,2.893,372244,2.893,551273,2.893,520481,2.893,508685,2.893,638154,2.893,631516,2.893,628226,2.893,509849,2.893,524501,2.893,517501,2.893,612021,2.893,601770,2.893,616974,2.893,407326,2.893,281361,2.893,269166,2.893,1284422,2.893,1129031,2.893,1190502,2.893,552827,2.893,510900,2.893,510015,2.893,361478,2.893,366323,2.893,379256,2.893,325801,2.893,337547,2.893,331373,2.893,376229,2.893,384533,2.893,422036,2.893,340895,2.893,337609,2.893,337406,2.893,257884,2.893,253899,2.893,602497
2.895,270493,2.895,289761,2.895,290236,2.895,271740,2.895,288440,2.895,293171,2.895,294419,2.895,297058,2.895,301401,2.895,367238,2.895,375437,2.895,368454,2.895,538649,2.895,508592,2.895,498004,2.895,620992,2.895,614829,2.895,611340,2.895,497969,2.895,512178,2.895,505405,2.895,595896,2.895,586407,2.895,601062,2.895,407580,2.895,280560,2.895,268552,2.895,1259059,2.895,1109005,2.895,1167736,2.895,539931,2.895,499738,2.895,500185,2.895,356514,2.895,361367,2.895,374218,2.895,325973,2.895,337622,2.895,331511,2.895,371931,2.895,379645,2.895,417095,2.895,340911,2.895,337513,2.895,336814,2.895,258190,2.895,254334,2.895,587738
2.897,267928,2.897,287543,2.897,288894,2.897,271000,2.897,287658,2.897,292769,2.897,293401,2.897,296000,2.897,300431,2.897,363336,2.897,371320,2.897,364986,2.897,526788,2.897,497529,2.897,487772,2.897,604689,2.897,599170,2.897,595177,2.897,486928,2.897,500414,2.897,494089,2.897,580759,2.897,571675,2.897,585713,2.897,407990,2.897,279619,2.897,267900,2.897,1218396,2.897,1077006,2.897,1131683,2.897,527846,2.897,489283,2.897,490713,2.897,351936,2.897,356812,2.897,369237,2.897,326190,2.897,337616,2.897,331718,2.897,368081,2.897,375086,2.897,412566,2.897,340911,2.897,337305,2.897,336276,2.897,258484,2.897,254889,2.897,573644
2.898,265427,2.898,285581,2.898,287900,2.898,270497,2.898,287003,2.898,292153,2.898,292333,2.898,295112,2.898,299662,2.898,359844,2.898,367261,2.898,361550,2.898,515427,2.898,487132,2.898,478294,2.898,589102,2.898,584442,2.898,580031,2.898,476384,2.898,489537,2.898,483359,2.898,566633,2.898,557738,2.898,571338,2.898,409014,2.898,278906,2.898,267625,2.898,1165629,2.898,1034707,2.898,1084559,2.898,516337,2.898,479740,2.898,481812,2.898,347780,2.898,352660,2.898,364597,2.898,326544,2.898,337925,2.898,332043,2.898,364144,2.898,370612,2.898,408531,2.898,340672,2.898,337199,2.898,335889,2.898,258654,2.898,255267,2.898,560110
2.9,263196,2.9,283896,2.9,286903,2.9,270109,2.9,286264,2.9,291348,2.9,291246,2.9,294400,2.9,299348,2.9,356719,2.9,363502,2.9,358229,2.9,504906,2.9,477175,2.9,469225,2.9,574206,2.9,570370,2.9,565885,2.9,466504,2.9,479154,2.9,473102,2.9,553364,2.9,544479,2.9,557817,2.9,410433,2.9,278055,2.9,267274,2.9,1104226,2.9,985069,2.9,1029164,2.9,505713,2.9,470876,2.9,473251,2.9,343771,2.9,348752,2.9,359980,2.9,327196,2.9,338402,2.9,332799,2.9,360235,2.9,366412,2.9,404815,2.9,340748,2.9,337052,2.9,335691,2.9,258814,2.9,255524,2.9,547059
2.902,260990,2.902,282308,2.902,285910,2.902,269842,2.902,285696,2.902,290781,2.902,290384,2.902,294034,2.902,299003,2.902,353656,2.902,360209,2.902,355025,2.902,495146,2.902,467916,2.902,460666,2.902,560384,2.902,557132,2.902,552455,2.902,457059,2.902,469365,2.902,463139,2.902,540865,2.902,531991,2.902,544839,2.902,412484,2.902,277061,2.902,266873,2.902,1037400,2.902,930569,2.902,968736,2.902,495714,2.902,462731,2.902,464826,2.902,340002,2.902,345122,2.902,355521,2.902,328186,2.902,338827,2.902,333413,2.902,356451,2.902,362499,2.902,401628,2.902,340942,2.902,336765,2.902,335615,2.902,258681,2.902,255674,2.902,534740
2.903,259237,2.903,280831,2.903,284993,2.903,269863,2.903,284922,2.903,290192,2.903,289634,2.903,293688,2.903,298560,2.903,350724,2.903,357111,2.903,351899,2.903,485927,2.903,459374,2.903,452642,2.903,547453,2.903,544498,2.903,540123,2.903,448113,2.903,460232,2.903,453679,2.903,528761,2.903,520064,2.903,532367,2.903,414755,2.903,276009,2.903,266453,2.903,969195,2.903,874458,2.903,906324,2.903,486484,2.903,455442,2.903,456814,2.903,336595,2.903,341494,2.903,351534,2.903,329132,2.903,339310,2.903,334257,2.903,352839,2.903,358763,2.903,398552,2.903,341166,2.903,336786,2.903,335414,2.903,258951,2.903,256191,2.903,523153
2.905,257833,2.905,279262,2.905,284286,2.905,270098,2.905,284378,2.905,289554,2.905,289003,2.905,293538,2.905,298202,2.905,348255,2.905,354304,2.905,348765,2.905,477269,2.905,451288,2.905,445220,2.905,535471,2.905,532365,2.905,528566,2.905,439618,2.905,451548,2.905,444839,2.905,517242,2.905,508893,2.905,520627,2.905,417515,2.905,275033,2.905,266140,2.905,902450,2.905,818917,2.905,844581,2.905,477850,2.905,448565,2.905,449299,2.905,333345,2.905,337869,2.905,347695,2.905,330266,2.905,339992,2.905,335181,2.905,349136,2.905,355270,2.905,395831,2.905,341280,2.905,337007,2.905,335254,2.905,259550,2.905,256521,2.905,512416
2.907,256646,2.907,277786,2.907,283658,2.907,269969,2.907,283998,2.907,289287,2.907,288650,2.907,293519,2.907,297948,2.907,345895,2.907,351917,2.907,345953,2.907,469113,2.907,443722,2.907,438166,2.907,524345,2.907,520941,2.907,517752,2.907,431470,2.907,443166,2.907,436663,2.907,506234,2.907,498538,2.907,509554,2.907,419888,2.907,273838,2.907,265832,2.907,838851,2.907,765853,2.907,785727,2.907,469930,2.907,441879,2.907,442395,2.907,330307,2.907,334580,2.907,344027,2.907,331506,2.907,340520,2.907,335859,2.907,345749,2.907,352111,2.907,392935,2.907,341556,2.907,337227,2.907,334955,2.907,260276,2.907,256991,2.907,502435
2.908,255661,2.908,276284,2.908,283029,2.908,269848,2.908,283726,2.908,289297,2.908,288382,2.908,293348,2.908,297607,2.908,343642,2.908,349725,2.908,343347,2.908,461109,2.908,436822,2.908,431660,2.908,513836,2.908,510158,2.908,507472,2.908,423869,2.908,435069,2.908,429116,2.908,495848,2.908,488906,2.908,498938,2.908,421565,2.908,272937,2.908,265671,2.908,780221,2.908,716458,2.908,731443,2.908,462424,2.908,435429,2.908,436029,2.908,327468,2.908,331570,2.908,340525,2.908,332617,2.908,340933,2.908,336455,2.908,342646,2.908,349223,2.908,390128,2.908,341371,2.908,337395,2.908,334737,2.908,261013,2.908,257504,2.908,493459
2.91,254973,2.91,274995,2.91,282955,2.91,269712,2.91,283204,2.91,289312,2.91,288128,2.91,293110,2.91,297063,2.91,341538,2.91,347621,2.91,340914,2.91,453647,2.91,430417,2.91,425726,2.91,503899,2.91,499969,2.91,497967,2.91,416741,2.91,427705,2.91,422332,2.91,485980,2.91,479847,2.91,489068,2.91,422412,2.91,272114,2.91,265498,2.91,727334,2.91,671930,2.91,682696,2.91,455315,2.91,429368,2.91,430222,2.91,324965,2.91,328744,2.91,337409,2.91,333397,2.91,341186,2.91,336982,2.91,339739,2.91,346403,2.91,387244,2.91,341137,2.91,337811,2.91,334428,2.91,261801,2.91,258115,2.91,485098
2.912,254212,2.912,274041,2.912,282918,2.912,269504,2.912,283069,2.912,289299,2.912,287975,2.912,292980,2.912,296833,2.912,339789,2.912,345668,2.912,338823,2.912,446691,2.912,424374,2.912,420087,2.912,494638,2.912,490567,2.912,488867,2.912,410009,2.912,420959,2.912,415982,2.912,476977,2.912,471447,2.912,479928,2.912,422470,2.912,271628,2.912,265257,2.912,680163,2.912,632228,2.912,640020,2.912,448434,2.912,423200,2.912,424456,2.912,322672,2.912,326385,2.912,334365,2.912,333706,2.912,341286,2.912,337300,2.912,337241,2.912,343857,2.912,384629,2.912,340840,2.912,338027,2.912,334218,2.912,262240,2.912,258386,2.912,477507
2.913,253132,2.913,273259,2.913,282835,2.913,269128,2.913,283039,2.913,289239,2.913,287865,2.913,292700,2.913,296665,2.913,338071,2.913,343789,2.913,336830,2.913,440184,2.913,418684,2.913,414570,2.913,485789,2.913,481883,2.913,480105,2.913,403692,2.913,414706,2.913,409973,2.913,468494,2.913,463525,2.913,471491,2.913,421285,2.913,271297,2.913,265041,2.913,638586,2.913,597415,2.913,603118,2.913,441787,2.913,417287,2.913,418928,2.913,320520,2.913,324238,2.913,331818,2.913,333521,2.913,341245,2.913,337224,2.913,335063,2.913,341483,2.913,382056,2.913,340458,2.913,338077,2.913,334239,2.913,262391,2.913,258733,2.913,470412
2.915,252215,2.915,272573,2.915,282524,2.915,269216,2.915,282884,2.915,288932,2.915,287564,2.915,292270,2.915,296404,2.915,336474,2.915,341975,2.915,335083,2.915,434202,2.915,413454,2.915,409353,2.915,477276,2.915,473917,2.915,471882,2.915,398049,2.915,409058,2.915,404218,2.915,460308,2.915,455990,2.915,463551,2.915,419135,2.915,271086,2.915,264565,2.915,602612,2.915,567494,2.915,571564,2.915,435543,2.915,411900,2.915,413321,2.915,318336,2.915,321962,2.915,329331,2.915,333004,2.915,341068,2.915,337076,2.915,333009,2.915,339387,2.915,380071,2.915,339918,2.915,338034,2.915,334552,2.915,262434,2.915,258978,2.915,463981
2.917,251104,2.917,272192,2.917,282468,2.917,269206,2.917,282717,2.917,288671,2.917,287404,2.917,291912,2.917,296018,2.917,335024,2.917,340385,2.917,333511,2.917,429036,2.917,408509,2.917,404535,2.917,469278,2.917,466609,2.917,464174,2.917,392690,2.917,404018,2.917,398888,2.917,452669,2.917,448821,2.917,456292,2.917,416403,2.917,270716,2.917,264252,2.917,571201,2.917,541898,2.917,544695,2.917,429598,2.917,406885,2.917,407796,2.917,316291,2.917,319707,2.917,327077,2.917,332094,2.917,340964,2.917,336504,2.917,331098,2.917,337350,2.917,378684,2.917,339597,2.917,338056,2.917,334520,2.917,262586,2.917,259306,2.917,457598
2.918,249800,2.918,271805,2.918,281878,2.918,269399,2.918,282751,2.918,288241,2.918,287096,2.918,291679,2.918,295902,2.918,333714,2.918,338843,2.918,332146,2.918,424056,2.918,403775,2.918,400016,2.918,461743,2.918,459800,2.918,457010,2.918,387596,2.918,398900,2.918,393546,2.918,445629,2.918,442033,2.918,449253,2.918,413253,2.918,270546,2.918,264021,2.918,544274,2.918,519959,2.918,521838,2.918,424164,2.918,401992,2.918,402245,2.918,314118,2.918,317543,2.918,324884,2.918,331002,2.918,340824,2.918,335597,2.918,329383,2.918,335617,2.918,377561,2.918,339092,2.918,337879,2.918,334689,2.918,262889,2.918,259641,2.918,451412
2.92,248541,2.92,271263,2.92,281219,2.92,269496,2.92,282618,2.92,287799,2.92,286802,2.92,291473,2.92,295706,2.92,332163,2.92,337189,2.92,330526,2.92,419336,2.92,399289,2.92,395965,2.92,454480,2.92,453287,2.92,450290,2.92,382724,2.92,393762,2.92,388426,2.92,438961,2.92,435636,2.92,442720,2.92,409567,2.92,270219,2.92,263920,2.92,521215,2.92,501355,2.92,502314,2.92,419318,2.92,397733,2.92,396933,2.92,311989,2.92,315457,2.92,322938,2.92,329977,2.92,340693,2.92,334483,2.92,327494,2.92,333877,2.92,376895,2.92,338391,2.92,337695,2.92,334868,2.92,263178,2.92,260061,2.92,445529
2.922,247610,2.922,270992,2.922,280592,2.922,269760,2.922,282257,2.922,287472,2.922,286572,2.922,291336,2.922,295442,2.922,330839,2.922,335480,2.922,329248,2.922,414803,2.922,395067,2.922,392421,2.922,447764,2.922,447086,2.922,444274,2.922,378249,2.922,389031,2.922,383744,2.922,432954,2.922,429782,2.922,436636,2.922,405866,2.922,269986,2.922,264001,2.922,501391,2.922,485486,2.922,485633,2.922,414744,2.922,393938,2.922,391907,2.922,310179,2.922,313579,2.922,320762,2.922,329083,2.922,340532,2.922,333520,2.922,325779,2.922,332356,2.922,376506,2.922,337548,2.922,337445,2.922,334764,2.922,263655,2.922,260644,2.922,440018
2.923,246545,2.923,270638,2.923,280268,2.923,269668,2.923,281988,2.923,287327,2.923,286305,2.923,291157,2.923,295199,2.923,329612,2.923,333981,2.923,327864,2.923,410436,2.923,391022,2.923,389295,2.923,441404,2.923,441094,2.923,438513,2.923,373839,2.923,384537,2.923,379622,2.923,427597,2.923,424205,2.923,430841,2.923,402659,2.923,269872,2.923,264300,2.923,484187,2.923,471743,2.923,471274,2.923,410371,2.923,390109,2.923,387007,2.923,308763,2.923,311907,2.923,319001,2.923,328066,2.923,340410,2.923,332640,2.923,324411,2.923,330972,2.923,376070,2.923,336630,2.923,337386,2.923,334563,2.923,264054,2.923,261226,2.923,434697
2.925,245826,2.925,270099,2.925,279636,2.925,269665,2.925,281837,2.925,287096,2.925,285922,2.925,291224,2.925,295321,2.925,328329,2.925,332567,2.925,326436,2.925,406111,2.925,387320,2.925,386348,2.925,435736,2.925,435407,2.925,433320,2.925,369634,2.925,380376,2.925,375549,2.925,422622,2.925,419001,2.925,425303,2.925,399757,2.925,269997,2.925,264538,2.925,469525,2.925,459748,2.925,458793,2.925,406370,2.925,386528,2.925,382337,2.925,307381,2.925,310605,2.925,317411,2.925,327467,2.925,340396,2.925,331841,2.925,323216,2.925,329899,2.925,375469,2.925,335735,2.925,337294,2.925,334781,2.925,264229,2.925,261681,2.925,429993
2.927,245325,2.927,269652,2.927,279299,2.927,269589,2.927,281722,2.927,287152,2.927,285757,2.927,291228,2.927,295378,2.927,327124,2.927,331157,2.927,325177,2.927,402219,2.927,383883,2.927,383566,2.927,430380,2.927,430228,2.927,428368,2.927,365924,2.927,376732,2.927,372042,2.927,417914,2.927,414282,2.927,420390,2.927,397092,2.927,269944,2.927,264758,2.927,456675,2.927,449238,2.927,447902,2.927,402456,2.927,383302,2.927,378123,2.927,306266,2.927,309455,2.927,315995,2.927,327031,2.927,340259,2.927,331332,2.927,321952,2.927,328923,2.927,375121,2.927,335065,2.927,337250,2.927,335029,2.927,264441,2.927,262169,2.927,425833
2.928,244890,2.928,269524,2.928,279243,2.928,269777,2.928,281694,2.928,287378,2.928,285740,2.928,291272,2.928,295362,2.928,326276,2.928,330039,2.928,324424,2.928,398749,2.928,380662,2.928,380759,2.928,425531,2.928,425469,2.928,423773,2.928,362690,2.928,373406,2.928,369142,2.928,413545,2.928,409736,2.928,415707,2.928,395014,2.928,270000,2.928,264885,2.928,445550,2.928,439653,2.928,438202,2.928,398625,2.928,380052,2.928,374582,2.928,305271,2.928,308126,2.928,314481,2.928,326923,2.928,340133,2.928,331018,2.928,320984,2.928,328114,2.928,374379,2.928,334699,2.928,337214,2.928,335384,2.928,265132,2.928,262788,2.928,421861
2.93,244501,2.93,269177,2.93,279180,2.93,269864,2.93,281832,2.93,287746,2.93,285569,2.93,291447,2.93,295407,2.93,325290,2.93,329194,2.93,323652,2.93,395535,2.93,377846,2.93,378034,2.93,421007,2.93,421223,2.93,419344,2.93,359544,2.93,370127,2.93,366178,2.93,409318,2.93,405399,2.93,411403,2.93,393460,2.93,269947,2.93,264763,2.93,435879,2.93,431118,2.93,429622,2.93,395248,2.93,377045,2.93,371364,2.93,304277,2.93,306791,2.93,313419,2.93,326858,2.93,339930,2.93,330609,2.93,320228,2.93,327304,2.93,373445,2.93,334676,2.93,337288,2.93,335995,2.93,265636,2.93,263218,2.93,417986
2.932,244338,2.932,268853,2.932,279078,2.932,270257,2.932,282161,2.932,288238,2.932,285906,2.932,291822,2.932,295552,2.932,324500,2.932,328227,2.932,323190,2.932,392839,2.932,375205,2.932,375267,2.932,417223,2.932,417444,2.932,415294,2.932,356685,2.932,366976,2.932,363021,2.932,405399,2.932,401481,2.932,407555,2.932,392120,2.932,269893,2.932,264857,2.932,427296,2.932,423434,2.932,421903,2.932,392076,2.932,374489,2.932,368784,2.932,303202,2.932,305713,2.932,312292,2.932,327185,2.932,339714,2.932,330424,2.932,319226,2.932,326464,2.932,372615,2.932,334873,2.932,337276,2.932,336551,2.932,266335,2.932,263797,2.932,414322
2.933,244085,2.933,268607,2.933,279305,2.933,270708,2.933,282407,2.933,288652,2.933,286220,2.933,291932,2.933,295508,2.933,323941,2.933,327318,2.933,322922,2.933,390283,2.933,372488,2.933,372577,2.933,413555,2.933,413848,2.933,411227,2.933,354066,2.933,363950,2.933,360121,2.933,401761,2.933,397774,2.933,404013,2.933,391418,2.933,269668,2.933,264911,2.933,419803,2.933,416705,2.933,414989,2.933,389036,2.933,372131,2.933,366640,2.933,302292,2.933,304533,2.933,311138,2.933,327409,2.933,339305,2.933,330587,2.933,318372,2.933,325525,2.933,371820,2.933,335155,2.933,337277,2.933,337006,2.933,267313,2.933,264265,2.933,410779
2.935,243981,2.935,268386,2.935,279531,2.935,271264,2.935,282706,2.935,289103,2.935,286577,2.935,292090,2.935,295440,2.935,323520,2.935,326611,2.935,322520,2.935,387919,2.935,370004,2.935,370030,2.935,410320,2.935,410347,2.935,407362,2.935,351391,2.935,361155,2.935,357168,2.935,398391,2.935,394286,2.935,400693,2.935,391344,2.935,269601,2.935,265106,2.935,413293,2.935,410662,2.935,408888,2.935,386203,2.935,370038,2.935,364771,2.935,301638,2.935,303384,2.935,310080,2.935,327762,2.935,339389,2.935,330835,2.935,317765,2.935,324614,2.935,371034,2.935,335451,2.935,337291,2.935,337352,2.935,268257,2.935,264768,2.935,407261
2.937,243881,2.937,268088,2.937,279538,2.937,271573,2.937,283061,2.937,289454,2.937,286781,2.937,292167,2.937,295514,2.937,323013,2.937,325966,2.937,322023,2.937,385694,2.937,367978,2.937,367850,2.937,407237,2.937,407207,2.937,403816,2.937,348675,2.937,358744,2.937,353949,2.937,395166,2.937,391229,2.937,397471,2.937,391732,2.937,269586,2.937,265622,2.937,407380,2.937,405602,2.937,403602,2.937,383532,2.937,368298,2.937,362853,2.937,301128,2.937,302520,2.937,309296,2.937,328000,2.937,339485,2.937,330965,2.937,317102,2.937,323740,2.937,370612,2.937,335716,2.937,337481,2.937,337574,2.937,268752,2.937,265198,2.937,403910
2.938,243695,2.938,268117,2.938,279573,2.938,271939,2.938,283365,2.938,289620,2.938,287183,2.938,292248,2.938,295685,2.938,322706,2.938,325272,2.938,321748,2.938,383541,2.938,366022,2.938,365920,2.938,404355,2.938,404132,2.938,400413,2.938,346515,2.938,356526,2.938,351200,2.938,392083,2.938,388392,2.938,394238,2.938,392575,2.938,269772,2.938,266278,2.938,402234,2.938,401168,2.938,398828,2.938,381198,2.938,366619,2.938,361196,2.938,300515,2.938,301823,2.938,308355,2.938,328438,2.938,339777,2.938,331439,2.938,316316,2.938,322868,2.938,370691,2.938,335881,2.938,337720,2.938,337573,2.938,269419,2.938,265808,2.938,400901
2.94,243518,2.94,268404,2.94,279670,2.94,272118,2.94,283630,2.94,289549,2.94,287241,2.94,292340,2.94,295896,2.94,322315,2.94,324664,2.94,321443,2.94,381321,2.94,364132,2.94,364184,2.94,401187,2.94,401021,2.94,397201,2.94,344511,2.94,354542,2.94,348992,2.94,388995,2.94,385661,2.94,391182,2.94,393870,2.94,269941,2.94,266567,2.94,397987,2.94,397356,2.94,394805,2.94,379149,2.94,365104,2.94,359584,2.94,300035,2.94,301161,2.94,307580,2.94,328853,2.94,340390,2.94,331804,2.94,315766,2.94,322114,2.94,370964,2.94,336233,2.94,337839,2.94,337793,2.94,270165,2.94,266233,2.94,398273
2.942,243326,2.942,268903,2.942,279807,2.942,272229,2.942,284065,2.942,289621,2.942,287461,2.942,292511,2.942,296133,2.942,321742,2.942,323993,2.942,321179,2.942,379427,2.942,362764,2.942,362570,2.942,398023,2.942,398317,2.942,394339,2.942,342713,2.942,352747,2.942,346889,2.942,386031,2.942,383250,2.942,388375,2.942,395052,2.942,270298,2.942,266797,2.942,394258,2.942,393887,2.942,391193,2.942,377350,2.942,363604,2.942,358158,2.942,299534,2.942,300751,2.942,307072,2.942,329419,2.942,341159,2.942,332065,2.942,314958,2.942,321487,2.942,371521,2.942,336652,2.942,338002,2.942,337952,2.942,270855,2.942,267019,2.942,395667
2.943,242867,2.943,269447,2.943,280033,2.943,272034,2.943,284437,2.943,289430,2.943,287489,2.943,292534,2.943,296524,2.943,321229,2.943,323301,2.943,321047,2.943,377416,2.943,361305,2.943,361096,2.943,394885,2.943,395811,2.943,391753,2.943,341303,2.943,350927,2.943,344895,2.943,383091,2.943,380897,2.943,385706,2.943,396226,2.943,270524,2.943,267084,2.943,390846,2.943,390656,2.943,387951,2.943,375984,2.943,362154,2.943,356803,2.943,298755,2.943,300557,2.943,306597,2.943,330047,2.943,341694,2.943,332347,2.943,314231,2.943,321064,2.943,372267,2.943,337073,2.943,338164,2.943,338077,2.943,271464,2.943,267708,2.943,393352
